id,eo_number,president,pres_party,beg_term,end_term,signed_date,year,month,day,congress,divided,commemorative,description,pap_majortopic,pap_subtopic,majortopic,subtopic
3398,12921,CLINTON,100,0,0,19940613,1994,6,13,103,0,0,Amendment to Executive Order No. 12864,17,1709,17,1709
3399,12922,CLINTON,100,0,0,19940621,1994,6,21,103,0,0,Blocking property of certain Haitian nationals,19,1921,19,1921
3400,12923,CLINTON,100,0,0,19940630,1994,6,30,103,0,0,Continuation of export control regulations,18,1803,18,1803
3401,12924,CLINTON,100,0,0,19940819,1994,8,19,103,0,0,Continuation of export control regulations,18,1803,18,1803
3402,12925,CLINTON,100,0,0,19940829,1994,8,29,103,0,0,Establishing an emergency board to investigate a dispute between the Soo Line Rail Road and certain of its employees represented by the United Transportation Union,10,1005,10,1005
3403,12926,CLINTON,100,0,0,19940912,1994,9,12,103,0,0,Implementation of the National Voter Registration Act of 1993,2,206,2,206
3404,12927,CLINTON,100,0,0,19940915,1994,9,15,103,0,0,Ordering the Selected Reserve of the Armed Forces to active duty,16,1612,16,1612
3405,12928,CLINTON,100,0,0,19940916,1994,9,16,103,0,0,"Promoting procurement with small businesses owned and controlled by socially and economically disadvantaged individuals, historically black colleges and universities, and minority institutions",2,201,2,201
3406,12929,CLINTON,100,0,0,19940929,1994,9,29,103,0,0,Delegation of authority regarding the naval petroleum and oil shale reserves,8,803,8,803
3407,12930,CLINTON,100,0,0,19940929,1994,9,29,103,0,0,Measures to restrict the participation by United States persons in weapons proliferation activities,16,1605,16,1605
3408,12931,CLINTON,100,0,0,19941013,1994,10,13,103,0,0,Federal procurement reform,20,2007,20,2007
3409,12932,CLINTON,100,0,0,19941014,1994,10,14,103,0,0,Termination of emergency with respect to Haiti,19,1921,19,1921
3410,12933,CLINTON,100,0,0,19941020,1994,10,20,103,0,0,Nondiscrimination of qualified workers under certain contracts,2,200,2,200
3411,12934,CLINTON,100,0,0,19941025,1994,10,25,103,0,0,Blocking property and additional measures with respect to the Bosnian Serb-controlled areas of the Republic of Bosnia and Herzegovina,19,1921,19,1921
3412,12935,CLINTON,100,0,0,19941028,1994,10,28,103,0,,,16,1608,16,1608
3413,12936,CLINTON,100,0,0,19941110,1994,11,10,103,0,0,"Amendments to the Manual for Courts-Martial, United States, 1984",16,1608,16,1608
3414,12937,CLINTON,100,0,0,19941110,1994,11,10,103,0,0,Declassification of selected records within the National Archives of the United States,2,208,2,208
3415,12938,CLINTON,100,0,0,19941114,1994,11,14,103,0,0,Proliferation of Weapons of Mass Destruction,16,1605,16,1605
3416,12939,CLINTON,100,0,0,19941122,1994,11,22,103,0,0,Expedited naturalization of aliens and noncitizen nationals who served in an active-duty status during the Persian Gulf Conflict,9,900,9,900
3417,12940,CLINTON,100,0,0,19941128,1994,11,28,103,0,0,Amendment to Civil Service Rule VI,20,2004,20,2004
3418,12941,CLINTON,100,0,0,19941201,1994,12,1,103,0,0,Seismic safety of existing federally owned or leased building,15,1523,15,1523
3419,12942,CLINTON,100,0,0,19941212,1994,12,12,103,0,0,"Addition to level V of the executive schedule-Commissioner, Administration for Native Americans",20,2004,20,2004
3420,12943,CLINTON,100,0,0,19941213,1994,12,13,103,0,0,Further amendment to Executive Order No. 11755,20,2007,20,2007
3421,12944,CLINTON,100,0,0,19941228,1994,12,28,103,0,0,Adjustment of certain rates of pay and allowances,20,2004,20,2004
3422,12945,CLINTON,100,0,0,19950120,1995,1,20,104,1,0,Amendment of Executive Order No. 12640,2,205,2,205
3423,12946,CLINTON,100,0,0,19950120,1995,1,20,104,1,0,President's Advisory Board on Arms Proliferation Policy,16,1605,16,1605
3424,12947,CLINTON,100,0,0,19950124,1995,1,24,104,1,0,Prohibiting transactions with terrorists who threaten to disrupt the Middle East peace process,19,1927,19,1927
3425,12948,CLINTON,100,0,0,19950130,1995,1,30,104,1,0,Amendment to Executive Order No. 12898,2,200,2,200
3426,12949,CLINTON,100,0,0,19950209,1995,2,9,104,1,0,Foreign intelligence physical searches,16,1603,16,1603
3427,12950,CLINTON,100,0,0,19950222,1995,2,22,104,1,0,Establishing an emergency board to investigate a dispute between Metro North Commuter Railroad and its employees represented by certain labor organizations,10,1001,10,1001
3428,12951,CLINTON,100,0,0,19950222,1995,2,22,104,1,0,Release of imagery acquired by space-based national intelligence reconnaissance systems,16,1603,16,1603
3429,12952,CLINTON,100,0,0,19950224,1995,2,24,104,1,0,Amendment of Executive Order No. 12950,10,1001,10,1001
3430,12953,CLINTON,100,0,0,19950227,1995,2,27,104,1,0,Actions required of all Executive agencies to facilitate payment of child support,12,1208,12,1208
3431,12954,CLINTON,100,0,0,19950308,1995,3,8,104,1,0,Ensuring the economical and efficient administration and completion of federal government contracts,20,2007,20,2007
3432,12955,CLINTON,100,0,0,19950309,1995,3,9,104,1,0,Nuclear cooperation with EURATOM,16,1605,16,1605
3433,12956,CLINTON,100,0,0,19950313,1995,3,13,104,1,0,Israel-United States Binational Industrial Research and Development Foundation,19,1906,19,1906
3434,12957,CLINTON,100,0,0,19950315,1995,3,15,104,1,0,Prohibiting certain transactions with respect to the development of Iranian petroleum resources,19,1921,19,1921
3435,12958,CLINTON,100,0,0,19950417,1995,4,17,104,1,0,Classified national security information,16,1603,16,1603
3436,12959,CLINTON,100,0,0,19950506,1995,5,6,104,1,0,Prohibiting certain transactions with respect to Iran,19,1921,19,1921
3437,12960,CLINTON,100,0,0,19950513,1995,5,13,104,1,0,"Amendments to the Manual for Courts-Martial, United States, 1984",16,1608,16,1608
3438,12961,CLINTON,100,0,0,19950526,1995,5,26,104,1,0,Presidential Advisory Committee on Gulf War Veterans' Illnesses,16,1609,16,1608
3439,12962,CLINTON,100,0,0,19950607,1995,6,7,104,1,0,Recreational fisheries,4,408,4,408
3440,12963,CLINTON,100,0,0,19950614,1995,6,14,104,1,0,Presidential Advisory Council on HIV/AIDS,3,331,3,331
3441,12964,CLINTON,100,0,0,19950621,1995,6,21,104,1,0,Commission on United States-Pacific Trade and Investment Policy,18,1800,18,1800
3442,12965,CLINTON,100,0,0,19950627,1995,6,27,104,1,0,Further amendment to Executive Order No. 12852,7,700,7,700
3443,12966,CLINTON,100,0,0,19950714,1995,7,14,104,1,0,Foreign disaster assistance,19,1901,19,1901
3444,12967,CLINTON,100,0,0,19950731,1995,7,31,104,1,0,Establishing an emergency board to investigate disputes between Metro North Commuter Railroad and its employees represented by certain labor organizations,10,1001,10,1001
3445,12968,CLINTON,100,0,0,19950802,1995,8,2,104,1,0,Access to classified information,2,208,2,208
3446,12969,CLINTON,100,0,0,19950808,1995,8,8,104,1,0,Federal acquisition and community right-to-know,7,704,7,704
3447,12970,CLINTON,100,0,0,19950914,1995,9,14,104,1,0,Further amendment to Executive Order No. 12864,17,1709,17,1709
3448,12971,CLINTON,100,0,0,19950915,1995,9,15,104,1,0,Amendment to Executive Order No. 12425,19,1926,19,1926
3449,12972,CLINTON,100,0,0,19950918,1995,9,18,104,1,0,Amendment to Executive Order No. 12958,16,1603,16,1603
3450,12973,CLINTON,100,0,0,19950927,1995,9,27,104,1,0,Amendment to Executive Order No. 12901,18,1800,18,1800
3451,12974,CLINTON,100,0,0,19950929,1995,9,29,104,1,0,Continuance of certain federal advisory committees,20,2002,20,2002
3452,12975,CLINTON,100,0,0,19951003,1995,10,3,104,1,0,Protection of human research subjects and creation of National Bioethics Advisory Commission,3,398,3,398
3453,12976,CLINTON,100,0,0,19951005,1995,10,5,104,1,0,Compensation practices of government corporations,20,2002,20,2002
3454,12977,CLINTON,100,0,0,19951019,1995,10,19,104,1,0,Interagency Security Committee,20,2008,20,2008
3455,12978,CLINTON,100,0,0,19951021,1995,10,21,104,1,0,Blocking assets and prohibiting transactions with significant narcotics traffickers,12,1203,12,1203
3456,12979,CLINTON,100,0,0,19951025,1995,10,25,104,1,0,Agency procurement protests,20,2007,20,2007
3457,12980,CLINTON,100,0,0,19951117,1995,11,17,104,1,0,"Further amendment to Executive Order No. 12852, as amended",7,700,7,700
3458,12981,CLINTON,100,0,0,19951205,1995,12,5,104,1,0,Administration of export controls,18,1803,18,1803
3459,12982,CLINTON,100,0,0,19951208,1995,12,8,104,1,0,Ordering the Selected Reserve of the Armed Forces to active duty,16,1612,16,1612
3460,12983,CLINTON,100,0,0,19951221,1995,12,21,104,1,0,Amendment to Executive Order 12871,5,504,5,504
3461,12984,CLINTON,100,0,0,19951228,1995,12,28,104,1,0,Adjustments of certain rates of pay and allowances,20,2004,20,2004
3462,12985,CLINTON,100,0,0,19960111,1996,1,11,104,1,1,Establishing the Armed Forces Service Medal,16,1699,16,1699
3463,12986,CLINTON,100,0,0,19960118,1996,1,18,104,1,0,International Union for Conservation of Nature and Natural Resources,19,1902,19,1902
3464,12987,CLINTON,100,0,0,19960131,1996,1,31,104,1,0,Amendment to Executive Order No. 12964,18,1800,18,1800
3465,12988,CLINTON,100,0,0,19960205,1996,2,5,104,1,0,Civil justice reform,12,1204,12,1204
3466,12989,CLINTON,100,0,0,19960213,1996,2,13,104,1,0,Economy and efficiency in government procurement through compliance with certain Immigration and Naturalization Act provisions,20,2007,20,2007
3467,12990,CLINTON,100,0,0,19960229,1996,2,29,104,1,0,"Adjustments of rates of pay and allowances for the Uniformed Services, amendment to Executive Order No. 12984",16,1608,16,1608
3468,12991,CLINTON,100,0,0,19960306,1996,3,6,104,1,0,Adding the Small Business Administration to the President's Export Council,18,1803,18,1803
3469,12992,CLINTON,100,0,0,19960315,1996,3,15,104,1,0,President's Council on Counter-Narcotics,12,1203,12,1203
3470,12993,CLINTON,100,0,0,19960321,1996,3,21,104,1,0,Administrative allegations against Inspector General,20,2002,20,2002
3471,12994,CLINTON,100,0,0,19960321,1996,3,21,104,1,0,Continuing the President's Committee on Mental Retardation and broadening its membership and responsibilities,3,333,3,333
3472,12995,CLINTON,100,0,0,19960325,1996,3,25,104,1,0,Amendment to Executive Order No. 12873,1,107,1,107
3473,12996,CLINTON,100,0,0,19960325,1996,3,25,104,1,0,Management and general public use of the National Wildlife Refuge system,7,709,7,709
3474,12997,CLINTON,100,0,0,19960401,1996,4,1,104,1,0,Korean Peninsula Energy Development Organization,19,1906,19,1906
3475,12998,CLINTON,100,0,0,19960405,1996,4,5,104,1,0,Amendment to Executive Order No. 11880,15,1500,15,1500
3476,12999,CLINTON,100,0,0,19960417,1996,4,17,104,1,0,Educational technology:  ensuring opportunity for all children in the next century,6,607,6,607
3477,13000,CLINTON,100,0,0,19960424,1996,4,24,104,1,0,Order of succession of officers to act as Secretary of Defense,16,1600,16,1600
3478,13001,CLINTON,100,0,0,19960508,1996,5,8,104,1,0,Establishing an emergency board to investigate a dispute between certain railroads represented by the National Railway Labor Conference and their employees represented by the Transportation Communications International Union,10,1005,10,1005
3479,13002,CLINTON,100,0,0,19960513,1996,5,13,104,1,0,Termination of combat zone designation in Vietnam and waters adjacent thereto,16,1600,16,1600
3480,13003,CLINTON,100,0,0,19960515,1996,5,15,104,1,0,Establishing an emergency board to investigate disputes between certain railroads represented by the National Carriers' Conference Committee of the National Railway Labor Conference and their employees represented by the Brotherhood of Maintenance of Way,10,1005,10,1005
3481,13004,CLINTON,100,0,0,19960517,1996,5,17,104,1,0,Establishing an emergency board to investigate disputes between certain railroads represented by the National Railway Conference and their employees represented by certain labor organizations,10,1005,10,1005
3482,13005,CLINTON,100,0,0,19960521,1996,5,21,104,1,0,Empowerment contracting,20,2007,20,2007
3483,13006,CLINTON,100,0,0,19960521,1996,5,21,104,1,0,Locating federal facilities on historic properties in our Nation's central cities,21,2101,21,2101
3484,13007,CLINTON,100,0,0,19960524,1996,5,24,104,1,0,Indian sacred sites,21,2102,21,2102
3485,13008,CLINTON,100,0,0,19960603,1996,6,3,104,1,0,Amending Executive Order No. 12880,12,1203,12,1203
3486,13009,CLINTON,100,0,0,19960614,1996,6,14,104,1,0,Amendment to Executive Order No. 12963 entitled Presidential Advisory Council on HIV/AIDS,3,331,3,331
3487,13010,CLINTON,100,0,0,19960715,1996,7,15,104,1,0,Critical infrastructure projection,10,1010,10,1010
3488,13011,CLINTON,100,0,0,19960716,1996,7,16,104,1,0,Federal information technology,17,1709,17,1709
3489,13012,CLINTON,100,0,0,19960718,1996,7,18,104,1,0,Establishing an emergency board to investigate a dispute between the Southeastern Pennsylvania Transportation Authority and their employees represented by the Brotherhood of Locomotive Engineers,10,1001,10,1001
3490,13013,CLINTON,100,0,0,19960806,1996,8,6,104,1,1,"Amending Executive Order No. 10163, the Armed Forces Reserve Medal",16,1699,16,1699
3491,13014,CLINTON,100,0,0,19960815,1996,8,15,104,1,0,Maintaining unofficial relations with the People of Taiwan,19,1921,19,1921
3492,13015,CLINTON,100,0,0,19960822,1996,8,22,104,1,0,White House Commission on Aviation Safety and Security,10,1003,10,1003
3493,13016,CLINTON,100,0,0,19960828,1996,8,28,104,1,0,Amendment to Executive Order No. 12580,7,710,7,701
3494,13017,CLINTON,100,0,0,19960905,1996,9,5,104,1,0,Advisory Commission on Consumer Protection and Quality in the Health Care Industry,3,300,3,300
3495,13018,CLINTON,100,0,0,19960916,1996,9,16,104,1,0,Amending Executive Order No. 12975,3,398,3,398
3496,13019,CLINTON,100,0,0,19960928,1996,9,28,104,1,0,Supporting families:  collecting delinquent child support obligations,12,1208,12,1208
3497,13020,CLINTON,100,0,0,19961012,1996,10,12,104,1,0,Amendment to Executive Order 12981,18,1803,18,1803
3498,13021,CLINTON,100,0,0,19961019,1996,10,19,104,1,0,Tribal colleges and universities,21,2102,21,2102
3499,13022,CLINTON,100,0,0,19961031,1996,10,31,104,1,0,Administration of the Midway Islands,21,2105,21,2105
3500,13023,CLINTON,100,0,0,19961106,1996,11,6,104,1,0,"Amendments to Executive Order 12992, expanding and changing the name of the President's Council on Counter-Narcotics",12,1203,12,1203
3501,13024,CLINTON,100,0,0,19961107,1996,11,7,104,1,0,"Amending Executive Order 12015, relating to competitive appointments of students who have completed approved career-related work study programs",20,2004,20,2004
3502,13025,CLINTON,100,0,0,19961113,1996,11,13,104,1,0,"Amendment to Executive Order 13010, the President's Commission on Critical Infrastructure Protection",10,1010,10,1010
3503,13026,CLINTON,100,0,0,19961115,1996,11,15,104,1,0,Administration of export controls on encryption products,18,1803,18,1803
3504,13027,CLINTON,100,0,0,19961115,1996,11,15,104,1,0,Establishing an emergency board to investigate a dispute between the Southeastern Pennsylvania Transportation Authority and their employees represented by the Brotherhood of Locomotive Engineers,10,1001,10,1001
3505,13028,CLINTON,100,0,0,19961203,1996,12,3,104,1,0,Further amendment to Executive Order No. 12757-Implementation of the Enterprise for the Americas Initiative,19,1902,19,1902
3506,13029,CLINTON,100,0,0,19961203,1996,12,3,104,1,0,"Implementing, for the United States, the provisions of Annex 1 of the decision concerning legal capacity and privileges and immunities, issued by the Council of Ministers of the Conference on Security and Cooperation in Europe on December 1, 1993",19,1929,19,1929
3507,13030,CLINTON,100,0,0,19961212,1996,12,12,104,1,0,Administration of Foreign Assistance and related functions and arms export controls,19,1901,19,1901
3508,13031,CLINTON,100,0,0,19961213,1996,12,13,104,1,0,Federal alternative fueled vehicle leadership,8,806,8,806
3509,13032,CLINTON,100,0,0,19961226,1996,12,26,104,1,0,Further amendment to Executive Order No. 12964,18,1800,18,1800
3510,13033,CLINTON,100,0,0,19961227,1996,12,27,104,1,0,Adjustments of certain rates of pay and allowances,20,2004,20,2004
3511,13034,CLINTON,100,0,0,19970130,1997,1,30,105,1,0,Extension of Presidential Advisory Committee on Gulf War Veterans' Illnesses,16,1609,16,1608
3512,13035,CLINTON,100,0,0,19970211,1997,2,11,105,1,0,"Advisory Committee on High-Performance Computing and Communications, Information Technology, and the Next Generation Internet",17,1709,17,1709
