id,year,Deflator,amount,chngdllr,pctChng,amount_nominal,TrueCode,majorfunction,subfunction,FunctionName,IsItMajorFunction,IsItSubFunction,IsItSubSubFunction,programmatic,discretionary,mandatory,Congress
6231,2001,0.8342,25203,1525.133341,6.441140895,21025,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,107
6232,2001,0.8342,0,0,,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6233,2001,0.8342,9224,939.1482398,11.33552492,7695,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,107
6234,2001,0.8342,15979,585.9851011,3.806828436,13330,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,107
6235,2001,0.8342,141,1594.748581,109.680095,118,270 Ener,270,,Energy,1,0,0,0,0,0,107
6236,2001,0.8342,0,0,,0,270 TF/R,270,270.1,Energy- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6237,2001,0.8342,-1319,1506.951342,53.32453439,-1100,271 ESup,270,271,Energy Supply,0,1,0,0,0,0,107
6238,2001,0.8342,967,62.7664401,6.943190277,807,272 ECon,270,272,Energy Conservation,0,1,0,1,1,0,107
6239,2001,0.8342,178,-15.32217712,-7.938951876,149,274 EPrp,270,274,Emergency Energy Preparedness,0,1,0,1,1,0,107
6240,2001,0.8342,314,40.35297583,14.78130983,262,276 EInf,270,276,"Energy Information, Policy, and Regulation",0,1,0,1,1,0,107
6241,2001,0.8342,34821,4097.192804,13.33547977,29048,300 NatR,300,,Natural Resources,1,0,0,0,0,0,107
6242,2001,0.8342,0,0,,0,300 TF/R,300,300.1,Natural Resources- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6243,2001,0.8342,6431,535.8898085,9.090581993,5365,301 Watr,300,301,Water Resources,0,1,0,1,1,0,107
6244,2001,0.8342,9141,2098.609296,29.79709351,7626,302 Land,300,302,Conservation and Land Management,0,1,0,1,1,0,107
6245,2001,0.8342,5022,600.2895077,13.57506802,4190,303 Recr,300,303,Recreational Resources,0,1,0,1,1,0,107
6246,2001,0.8342,9350,156.7075287,1.704639712,7800,304 Polu,300,304,Pollution Control and Abatement,0,1,0,1,1,0,107
6247,2001,0.8342,4875,705.6966634,16.92724067,4067,306 Othr,300,306,Other Natural Resources,0,1,0,1,1,0,107
6248,2001,0.8342,34865,-6507.772091,-15.72951464,29085,350 Agri,350,,Agriculture,1,0,0,0,0,0,107
6249,2001,0.8342,0,0,,0,350 TF/R,350,350.1,Agriculture- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6250,2001,0.8342,29958,-7143.957102,-19.25491106,24991,351 FInc,350,351,Farm Income Stabilization,0,1,0,1,0,1,107
6251,2001,0.8342,4907,636.1850105,14.89545798,4094,352 AgRe,350,352,Agricultural Research and Services,0,1,0,1,1,0,107
6252,2001,0.8342,14942,-3999.481977,-21.11547425,12465,370 Comr,370,,Commerce and Housing Credit,1,0,0,0,0,0,107
6253,2001,0.8342,0,0,,0,370 TF/R,370,370.1,Commerce and Housing Credit- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6254,2001,0.8342,2321,1094.53945,89.20451915,1937,371 Mort,370,371,Mortgage Credit,0,1,0,0,0,0,107
6255,2001,0.8342,5192,513.9763275,10.98474733,4332,372 Post,370,372,Postal Service,0,1,0,0,0,0,107
6256,2001,0.8342,1,-1.256138074,-62.8069037,1,373 DepI,370,373,Deposit Insurance,0,1,0,0,0,0,107
6257,2001,0.8342,7426,-5606.741617,-43.01957812,6195,376 Othr,370,376,Other Advancement of Commerce,0,1,0,1,1,0,107
6258,2001,0.8342,80743,12772.19476,18.79065301,67356,400 TRNS,400,,Transportation,1,0,0,0,0,0,107
6259,2001,0.8342,0,0,,0,400 TF/R,400,400.1,Transportation- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6260,2001,0.8342,52758,5367.880863,11.32703284,44011,401 GTrn,400,401,Ground Transportation,0,1,0,1,1,0,107
6261,2001,0.8342,22228,7491.769478,50.83991231,18543,402 AirT,400,402,Air Transportation,0,1,0,1,1,0,107
6262,2001,0.8342,5466,-90.33158602,-1.625838481,4560,403 WTrn,400,403,Water Transportation,0,1,0,1,1,0,107
6263,2001,0.8342,290,2.876007357,1.002093156,242,407 OthT,400,407,Other Transportation,0,1,0,1,1,0,107
6264,2001,0.8342,17423,3594.248627,25.99066185,14535,450 CDev,450,,Community and Regional Development,1,0,0,0,0,0,107
6265,2001,0.8342,0,0,,0,450 TF/R,450,450.1,Community and Regional Development- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6266,2001,0.8342,7855,1233.360879,18.62520204,6553,451 CDev,450,451,Community Development,0,1,0,1,1,0,107
6267,2001,0.8342,3972,491.6324607,14.12331114,3314,452 RDev,450,452,Area and Regional Development,0,1,0,1,1,0,107
6268,2001,0.8342,5595,1869.255287,50.1678821,4668,453 DRef,450,453,Disaster Relief and Insurance,0,1,0,1,1,0,107
6269,2001,0.8342,76226,15465.3083,25.4526889,63588,500 Educ,500,,"Education, Training, Employment, Social Services",1,0,0,0,0,0,107
6270,2001,0.8342,0,0,,0,500 TF/R,500,500.1,"Education, Training, Employment, Social Services- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6271,2001,0.8342,31211,10178.43032,48.39267018,26037,501 ElEd,500,501,"Elementary, Secondary, and Vocational Education",0,1,0,1,1,0,107
6272,2001,0.8342,12553,-2026.255331,-13.8984521,10472,502 HiEd,500,502,Higher Education,0,1,0,1,0,1,107
6273,2001,0.8342,3818,541.9767149,16.54385577,3185,503 Resh,500,503,Research and General Education Aids,0,1,0,1,1,0,107
6274,2001,0.8342,9334,3376.670563,56.67456467,7787,504 Trng,500,504,Training and Employment,0,1,0,1,1,0,107
6275,2001,0.8342,1739,205.0839264,13.36922597,1451,505 Othr,500,505,Other Labor Services,0,1,0,1,1,0,107
6276,2001,0.8342,17568,3189.402109,22.18097301,14656,506 SoSv,500,506,Social Services,0,1,0,1,1,0,107
6277,2001,0.8342,217829,19597.80701,9.886348255,181713,550 Heth,550,,Health,1,0,0,0,0,0,107
6278,2001,0.8342,0,0,,0,550 TF/R,550,550.1,Health- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6279,2001,0.8342,189036,16499.07212,9.562628375,157694,551 Hlth,550,551,Health Care Services,0,1,0,1,0,1,107
6280,2001,0.8342,25758,2973.736576,13.05129066,21488,552 HRes,550,552,Health Research and Training,0,1,0,1,1,0,107
6281,2001,0.8342,3034,124.9983189,4.296951492,2531,554 Osha,550,554,Consumer and Occupational Health and Safety,0,1,0,1,1,0,107
6282,2001,0.8342,294017,13661.06305,4.872773109,245269,571 MedC,571,,Medicare,1,1,0,1,0,1,107
6283,2001,0.8342,327866,21298.15727,6.947286498,273506,600 IncS,600,,Income Security,1,0,0,0,0,0,107
6284,2001,0.8342,0,0,,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6285,2001,0.8342,8234,712.4492332,9.472799271,6869,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,107
6286,2001,0.8342,98934,1953.824706,2.01466767,82531,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,107
6287,2001,0.8342,39192,10932.55826,38.68699621,32694,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,107
6288,2001,0.8342,30396,7871.931566,34.94908349,25357,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,107
6289,2001,0.8342,41992,-2103.658274,-4.770741068,35030,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,107
6290,2001,0.8342,109116,1931.051777,1.80160636,91025,609 Othr,600,609,Other income security,0,1,0,1,0,1,107
6291,2001,0.8342,715477,26486.06417,3.844181444,596851,651 SSec,651,,Social Security,1,1,0,1,0,1,107
6292,2001,0.8342,57034,1168.321413,2.091329836,47578,700 Vets,700,,Veterans' Benefits and Services,1,0,0,0,0,0,107
6293,2001,0.8342,0,0,,0,700 TF/R,700,700.1,Veterans' Benefits and Services- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6294,2001,0.8342,29332,1497.508603,5.380141564,24469,701 VetI,700,701,Income Security for Veterans,0,1,0,1,0,1,107
6295,2001,0.8342,1927,387.1509655,25.13967308,1608,702 VetE,700,702,"Veterans Education, Training, and  Rehabilitation",0,1,0,1,0,1,107
6296,2001,0.8342,25091,1052.808945,4.379769303,20931,703 Hosp,700,703,Hospital and Medical Care for Veterans,0,1,0,1,1,0,107
6297,2001,0.8342,-1081,-2057.123486,-100,-901,704 VetH,700,704,Veterans Housing,0,1,0,0,0,0,107
6298,2001,0.8342,1763,287.9763853,19.52382273,1471,705 VetO,700,705,Other Veterans Benefits and Services,0,1,0,1,1,0,107
6299,2001,0.8342,37570,4528.516659,13.7057494,31341,750 Just,750,,Justice Administration,1,0,0,0,0,0,107
6300,2001,0.8342,0,0,,0,750 TF/R,750,750.1,Justice Administration- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6301,2001,0.8342,15815,1508.045331,10.54061181,13193,751 LawE,750,751,Federal Law Enforcement Activities,0,1,0,1,1,0,107
6302,2001,0.8342,10181,552.9277905,5.742914318,8493,752 Liti,750,752,Federal Litigative and Judicial Activities,0,1,0,1,1,0,107
6303,2001,0.8342,5159,658.3908596,14.6276574,4304,753 Corr,750,753,Federal Correctional Activities,0,1,0,1,1,0,107
6304,2001,0.8342,6414,1809.152678,39.28670311,5351,754 CJst,750,754,Criminal Justice Assistance,0,1,0,1,1,0,107
6305,2001,0.8342,19729,3342.681853,20.39962073,16458,800 Govt,800,,General Government,1,0,0,0,0,0,107
6306,2001,0.8342,3257,511.2167083,18.6235595,2717,801 Lege,800,801,Legislative Functions,0,1,0,1,1,0,107
6307,2001,0.8342,698,148.9775048,27.13615752,583,802 Exec,800,802,Executive Direction and Management,0,1,0,1,1,0,107
6308,2001,0.8342,11281,819.9476963,7.838138766,9411,803 Fisc,800,803,Central Fiscal Operations,0,1,0,1,1,0,107
6309,2001,0.8342,927,697.0752627,303.0762012,774,804 Prop,800,804,General Property and Records Management,0,1,0,1,1,0,107
6310,2001,0.8342,203,6.169305047,3.131626927,170,805 Pers,800,805,Central Personnel Management,0,1,0,1,1,0,107
6311,2001,0.8342,2964,438.4336816,17.35683617,2473,806 Asst,800,806,General Purpose Fiscal Assistance,0,1,0,1,1,0,107
6312,2001,0.8342,2498,-101.5280919,-3.906429084,2084,808 Othr,800,808,Other General Government,0,1,0,1,1,0,107
6313,2001,0.8342,-2103,822.3897864,28.10628115,-1754,809 Dedu,800,809,Deductions for Offsetting Receipts,0,1,0,0,0,0,107
6314,2001,0.8342,247140,-26632.19465,-9.727838264,206165,900 NetI,900,,Net Interest,1,0,0,0,0,0,107
6315,2001,0.8342,430923,-13385.29432,-3.012616095,359476,901 Inte,900,901,Interest on the Public Debt,0,1,0,1,0,1,107
6316,2001,0.8342,-90269,-5218.809188,-6.136166006,-75302,902 OnBT,900,902,Interest Received by On-budget Trust Funds,0,1,0,0,0,0,107
6317,2001,0.8342,-82488,-9091.070879,-12.38616139,-68811,903 OfBT,900,903,Interest Received by Off-budget Trust Funds,0,1,0,0,0,0,107
6318,2001,0.8342,-11027,1062.979735,8.792222787,-9198,908 Othr,900,908,Other Interest,0,1,0,0,0,0,107
6319,2001,0.8342,0,0,,0,909 Invst,900,909,Other Investment Income,0,1,0,0,0,0,107
6320,2001,0.8342,-56355,-4088.72649,-7.822918322,-47011,950 Undt,950,,Undistributed Offsetting Receipts,1,0,0,0,0,0,107
6321,2001,0.8342,-37022,64.94588454,0.175117655,-30883,951 EmpO,950,951,"Employer Share, Employee Retirement (On-budget)",0,1,0,0,0,0,107
6322,2001,0.8342,-9483,-108.1358755,-1.153449339,-7910,952 EmpF,950,952,"Employer Share, Employee Retirement (Off-budget)",0,1,0,0,0,0,107
6323,2001,0.8342,-8624,-3002.129976,-53.3996794,-7194,953 Rent,950,953,Rents and Royalties on the Outer Continental Shelf,0,1,0,0,0,0,107
6324,2001,0.8342,0,0,,0,954 Sale,950,954,Sale of Major Assets,0,1,0,0,0,0,107
6325,2001,0.8342,-1228,-1043.406523,-100,-1024,959 Recp,950,959,Other Undistributed Offsetting Receipts,0,1,0,0,0,0,107
6326,2002,0.8477,2677834,112502.0848,4.385478558,2270000,Totl BA,0,0,Total Budget Authority,0,0,0,0,0,0,107
6327,2002,0.8477,427076,25707.81977,6.405049673,362033,050 Defs,50,,National Defense,1,0,0,0,0,0,107
6328,2002,0.8477,0,0,,0,050 TF/R,50,50.1,National Defense- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6329,2002,0.8477,406870,24849.25702,6.504683517,344904,051-Mil,50,51,Department of Defense-Military,0,1,0,1,1,0,107
6330,2002,0.8477,102578,10407.80026,11.29196079,86956,051-MilP,50,51.1,Department of Defense-Military- Military Personnel,0,0,1,1,1,0,107
6331,2002,0.8477,157145,7076.88753,4.715787196,133212,051-O&M,50,51.2,Department of Defense-Military- Operation and Maintenance,0,0,1,1,1,0,107
6332,2002,0.8477,74010,-1040.693496,-1.386648407,62739,051-Proc,50,51.3,Department of Defense-Military- Procurement,0,0,1,1,1,0,107
6333,2002,0.8477,57464,7602.761666,15.24760673,48713,051-RDTE,50,51.4,"Department of Defense-Military- Research, Development, Test, and Evaluation",0,0,1,1,1,0,107
6334,2002,0.8477,7822,1320.304929,20.30613548,6631,051-MlCn,50,51.5,Department of Defense-Military- Military Construction,0,0,1,1,1,0,107
6335,2002,0.8477,4775,361.4646336,8.190904908,4048,051-FamH,50,51.6,Department of Defense-Military- Family Housing,0,0,1,1,1,0,107
6336,2002,0.8477,3073,-879.2685028,-22.24869693,2605,051-Othr,50,51.9,Department of Defense-Military- Other,0,0,1,1,1,0,107
6337,2002,0.8477,17960,717.4959182,4.161326518,15225,053 Atom,50,53,Atomic Energy Defense Activities,0,1,0,1,1,0,107
6338,2002,0.8477,2246,141.066833,6.701512257,1904,054 Drel,50,54,Defense-related Activities,0,1,0,1,1,0,107
6339,2002,0.8477,29661,5482.582837,22.67591545,25144,150 IAff,150,,International Affairs,1,0,0,0,0,0,107
6340,2002,0.8477,0,0,,0,150 TF/R,150,150.1,International Affairs- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6341,2002,0.8477,9101,-644.7672149,-6.616390096,7715,151 IDev,150,151,International Development and Humanitarian Assistance,0,1,0,1,1,0,107
6342,2002,0.8477,8171,189.0247426,2.368137592,6927,152 ISec,150,152,International Security Assistance,0,1,0,1,1,0,107
6343,2002,0.8477,8547,860.2304282,11.19071716,7246,153 forn,150,153,Conduct of Foreign Affairs,0,1,0,1,1,0,107
6344,2002,0.8477,1143,66.61261506,6.190763481,969,154 Info,150,154,Foreign Information and Exchange Activities,0,1,0,1,1,0,107
6345,2002,0.8477,2697,5011.482266,216.5722673,2287,155 IFin,150,155,International Financial Programs,0,1,0,0,0,0,107
6346,2002,0.8477,25965,761.7657912,3.0225203,22011,250 Scie,250,,"Science, Space, and Technology",1,0,0,0,0,0,107
6347,2002,0.8477,0,0,,0,250 TF/R,250,250.1,"Science, Space, and Technology- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6348,2002,0.8477,9567,342.6572026,3.714843914,8110,251 Sci,250,251,General Science and Basic Research,0,1,0,1,1,0,107
6349,2002,0.8477,16398,419.1085886,2.622871197,13901,252 Spc,250,252,"Space Flight, Research, and Supporting Activities",0,1,0,1,1,0,107
6350,2002,0.8477,470,329.232495,233.4982234,399,270 Ener,270,,Energy,1,0,0,0,0,0,107
6351,2002,0.8477,0,0,,0,270 TF/R,270,270.1,Energy- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6352,2002,0.8477,-1131,188.5118396,14.29202726,-958,271 ESup,270,271,Energy Supply,0,1,0,0,0,0,107
6353,2002,0.8477,1056,89.58379404,9.264094523,896,272 ECon,270,272,Energy Conservation,0,1,0,1,1,0,107
6354,2002,0.8477,211,32.54536716,18.28391413,179,274 EPrp,270,274,Emergency Energy Preparedness,0,1,0,1,1,0,107
6355,2002,0.8477,332,18.59149415,5.92085801,282,276 EInf,270,276,"Energy Information, Policy, and Regulation",0,1,0,1,1,0,107
6356,2002,0.8477,36718,1896.792842,5.447267,31126,300 NatR,300,,Natural Resources,1,0,0,0,0,0,107
6357,2002,0.8477,0,0,,0,300 TF/R,300,300.1,Natural Resources- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6358,2002,0.8477,6939,508.6437367,7.909247966,5883,301 Watr,300,301,Water Resources,0,1,0,1,1,0,107
6359,2002,0.8477,10218,1076.544944,11.77710255,8662,302 Land,300,302,Conservation and Land Management,0,1,0,1,1,0,107
6360,2002,0.8477,4921,-101.2238766,-2.015608853,4172,303 Recr,300,303,Recreational Resources,0,1,0,1,1,0,107
6361,2002,0.8477,9446,96.46251961,1.031684702,8008,304 Polu,300,304,Pollution Control and Abatement,0,1,0,1,1,0,107
6362,2002,0.8477,5191,316.365518,6.489549087,4401,306 Othr,300,306,Other Natural Resources,0,1,0,1,1,0,107
6363,2002,0.8477,27789,-7076.427374,-20.29665101,23557,350 Agri,350,,Agriculture,1,0,0,0,0,0,107
6364,2002,0.8477,0,0,,0,350 TF/R,350,350.1,Agriculture- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6365,2002,0.8477,22999,-6958.161601,-23.22638895,19497,351 FInc,350,351,Farm Income Stabilization,0,1,0,1,0,1,107
6366,2002,0.8477,4789,-118.2657732,-2.410144145,4060,352 AgRe,350,352,Agricultural Research and Services,0,1,0,1,1,0,107
6367,2002,0.8477,13260,-1681.87237,-11.25600569,11241,370 Comr,370,,Commerce and Housing Credit,1,0,0,0,0,0,107
6368,2002,0.8477,0,0,,0,370 TF/R,370,370.1,Commerce and Housing Credit- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6369,2002,0.8477,-453,-2774.97558,-100,-384,371 Mort,370,371,Mortgage Credit,0,1,0,0,0,0,107
6370,2002,0.8477,4428,-764.5458184,-14.72545875,3754,372 Post,370,372,Postal Service,0,1,0,0,0,0,107
6371,2002,0.8477,-5,-5.917403763,-100,-4,373 DepI,370,373,Deposit Insurance,0,1,0,0,0,0,107
6372,2002,0.8477,9289,1863.566433,25.095158,7875,376 Othr,370,376,Other Advancement of Commerce,0,1,0,1,1,0,107
6373,2002,0.8477,81218,475.364439,0.588737648,68849,400 TRNS,400,,Transportation,1,0,0,0,0,0,107
6374,2002,0.8477,0,0,,0,400 TF/R,400,400.1,Transportation- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6375,2002,0.8477,54102,1344.535245,2.548495479,45863,401 GTrn,400,401,Ground Transportation,0,1,0,1,1,0,107
6376,2002,0.8477,20412,-1815.600463,-8.168078383,17304,402 AirT,400,402,Air Transportation,0,1,0,1,1,0,107
6377,2002,0.8477,6422,955.7682518,17.48569798,5444,403 WTrn,400,403,Water Transportation,0,1,0,1,1,0,107
6378,2002,0.8477,280,-9.338595045,-3.220205188,238,407 OthT,400,407,Other Transportation,0,1,0,1,1,0,107
6379,2002,0.8477,27157,9733.133929,55.86370848,23021,450 CDev,450,,Community and Regional Development,1,0,0,0,0,0,107
6380,2002,0.8477,0,0,,0,450 TF/R,450,450.1,Community and Regional Development- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6381,2002,0.8477,9515,1659.728312,21.12957749,8066,451 CDev,450,451,Community Development,0,1,0,1,1,0,107
6382,2002,0.8477,4079,106.604903,2.683909945,3458,452 RDev,450,452,Area and Regional Development,0,1,0,1,1,0,107
6383,2002,0.8477,13562,7966.800713,142.3914337,11497,453 DRef,450,453,Disaster Relief and Insurance,0,1,0,1,1,0,107
6384,2002,0.8477,94251,18025.17945,23.6470226,79897,500 Educ,500,,"Education, Training, Employment, Social Services",1,0,0,0,0,0,107
6385,2002,0.8477,0,0,,0,500 TF/R,500,500.1,"Education, Training, Employment, Social Services- Trust Fund and Offsetting Receipts",0,0,0,0,0,0,107
6386,2002,0.8477,38842,7630.81139,24.44910894,32927,501 ElEd,500,501,"Elementary, Secondary, and Vocational Education",0,1,0,1,1,0,107
6387,2002,0.8477,23054,10500.80199,83.65173257,19543,502 HiEd,500,502,Higher Education,0,1,0,1,0,1,107
6388,2002,0.8477,3382,-435.9365281,-11.41792897,2867,503 Resh,500,503,Research and General Education Aids,0,1,0,1,1,0,107
6389,2002,0.8477,8984,-350.3814332,-3.753818654,7616,504 Trng,500,504,Training and Employment,0,1,0,1,1,0,107
6390,2002,0.8477,1814,74.93007084,4.308802233,1538,505 Othr,500,505,Other Labor Services,0,1,0,1,1,0,107
6391,2002,0.8477,18173,604.9539551,3.443499289,15406,506 SoSv,500,506,Social Services,0,1,0,1,1,0,107
6392,2002,0.8477,243101,25272.27524,11.60188737,206077,550 Heth,550,,Health,1,0,0,0,0,0,107
6393,2002,0.8477,0,0,,0,550 TF/R,550,550.1,Health- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6394,2002,0.8477,210963,21927.58201,11.59968578,178834,551 Hlth,550,551,Health Care Services,0,1,0,1,0,1,107
6395,2002,0.8477,28756,2997.824765,11.6384221,24377,552 HRes,550,552,Health Research and Training,0,1,0,1,1,0,107
6396,2002,0.8477,3380,346.8684652,11.43271144,2866,554 Osha,550,554,Consumer and Occupational Health and Safety,0,1,0,1,1,0,107
6397,2002,0.8477,307882,13865.48331,4.715878099,260992,571 MedC,571,,Medicare,1,1,0,1,0,1,107
6398,2002,0.8477,365586,37720.66302,11.50490231,309908,600 IncS,600,,Income Security,1,0,0,0,0,0,107
6399,2002,0.8477,0,0,,0,600 TF/R,600,600.1,Income Security- Trust Fund and Offsetting Receipts,0,0,0,0,0,0,107
6400,2002,0.8477,7948,-285.6696842,-3.469391355,6738,601 Retr,600,601,General Retirement and Disability Insurance (excluding social security),0,1,0,1,0,1,107
6401,2002,0.8477,100483,1549.353353,1.566047418,85180,602 FedR,600,602,Federal Employee Retirement and  Disability,0,1,0,1,0,1,107
6402,2002,0.8477,63172,23980.0725,61.1861413,53551,603 Unem,600,603,Unemployment compensation,0,1,0,1,0,1,107
6403,2002,0.8477,32077,1680.598526,5.529012127,27192,604 Hous,600,604,Housing assistance,0,1,0,1,1,0,107
6404,2002,0.8477,45865,3872.95455,9.223077134,38880,605 Food,600,605,Food and nutrition assistance,0,1,0,1,0,1,107
6405,2002,0.8477,116039,6923.353776,6.34494829,98367,609 Othr,600,609,Other income security,0,1,0,1,0,1,107
6406,2002,0.8477,725572,10095.62239,1.411033812,615068,651 SSec,651,,Social Security,1,1,0,1,0,1,107
